trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
183,False,"{'a': 0.5, 'e': 0.15881742610692068}",20,4,26.719425220527764,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
184,False,"{'a': 0.5, 'e': 0.1572371663136276}",30,0,36.31236789708021,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",1
185,False,"{'a': 0.5, 'e': 0.1556726303679973}",20,0,28.690590959623574,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
186,False,"{'a': 0.5, 'e': 0.1541236618151314}",20,8,7.615303370902721,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
187,False,"{'a': 0.5, 'e': 0.15259010575688386}",30,12,24.99996407883509,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
188,False,"{'a': 0.5, 'e': 0.15107180883637084}",25,3,19.335058463198962,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
189,False,"{'a': 0.5, 'e': 0.14956861922263504}",30,11,6.041091241455698,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 0}",1
190,False,"{'a': 0.5, 'e': 0.14808038659546244}",20,0,14.033509962202224,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
191,False,"{'a': 0.5, 'e': 0.14660696213035015}",35,13,2.5622450976182125,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 0}",1
192,False,"{'a': 0.5, 'e': 0.14514819848362373}",20,0,-45.32770646190954,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",1
193,False,"{'a': 0.5, 'e': 0.14370394977770293}",25,16,16.503986789625657,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
194,False,"{'a': 0.5, 'e': 0.1422740715865136}",30,20,13.769495282399042,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
195,False,"{'a': 0.5, 'e': 0.140858420921045}",30,0,24.469449735859587,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",1
196,False,"{'a': 0.5, 'e': 0.13945685621505094}",30,0,42.14003767192216,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
197,False,"{'a': 0.5, 'e': 0.13806923731089282}",20,11,13.751382667026126,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
198,False,"{'a': 0.5, 'e': 0.13669542544552385}",25,0,36.25663295674172,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
199,False,"{'a': 0.5, 'e': 0.1353352832366127}",30,15,3.9623908499451437,"{0: 12, 1: 3, 2: 0, 3: 0, 4: 0}",1
200,False,"{'a': 0.5, 'e': 0.13398867466880493}",25,5,8.30889153799487,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
201,False,"{'a': 0.5, 'e': 0.13265546508012172}",20,8,20.4798137643261,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
202,False,"{'a': 0.5, 'e': 0.13133552114849303}",20,12,6.517863383633761,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
203,False,"{'a': 0.5, 'e': 0.1300287108784259}",20,12,0.5440081468686699,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
204,False,"{'a': 0.5, 'e': 0.12873490358780423}",20,0,-8.846486906795242,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
205,False,"{'a': 0.5, 'e': 0.12745396989482075}",25,0,-12.151590155774349,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
206,False,"{'a': 0.5, 'e': 0.12618578170503877}",20,9,17.660814838798824,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
207,False,"{'a': 0.5, 'e': 0.12493021219858241}",20,11,-4.6544542595374985,"{0: 6, 1: 3, 2: 0, 3: 0, 4: 0}",1
208,False,"{'a': 0.5, 'e': 0.12368713581745483}",20,0,8.750997176748474,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
209,False,"{'a': 0.5, 'e': 0.1224564282529819}",20,12,-27.180926153913767,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
210,False,"{'a': 0.5, 'e': 0.12123796643338168}",25,4,18.156183600979336,"{0: 19, 1: 2, 2: 0, 3: 0, 4: 0}",1
211,False,"{'a': 0.5, 'e': 0.12003162851145673}",20,0,31.179886074454163,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
212,False,"{'a': 0.5, 'e': 0.11883729385240965}",30,0,37.42039917243003,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
213,False,"{'a': 0.5, 'e': 0.11765484302177918}",30,0,16.278295477881098,"{0: 28, 1: 1, 2: 0, 3: 1, 4: 0}",1
214,False,"{'a': 0.5, 'e': 0.11648415777349697}",25,0,30.063751311302838,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
215,False,"{'a': 0.5, 'e': 0.11532512103806251}",20,9,19.431441292377947,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
216,False,"{'a': 0.5, 'e': 0.1141776169108365}",20,0,32.847277003792925,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
217,False,"{'a': 0.5, 'e': 0.11304153064044985}",30,21,15.798005766407217,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
218,False,"{'a': 0.5, 'e': 0.11191674861732888}",20,6,23.910100570961927,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
219,False,"{'a': 0.5, 'e': 0.11080315836233387}",20,6,12.008765736342134,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
220,False,"{'a': 0.5, 'e': 0.10970064851551141}",30,4,28.365078779238384,"{0: 24, 1: 2, 2: 0, 3: 0, 4: 0}",1
221,False,"{'a': 0.5, 'e': 0.10860910882495796}",25,7,1.779339331070819,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 0}",1
222,False,"{'a': 0.5, 'e': 0.10752843013579495}",20,0,-89.76594762366318,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
223,False,"{'a': 0.5, 'e': 0.1064585043792528}",35,18,30.758191038463742,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
224,False,"{'a': 0.5, 'e': 0.10539922456186433}",20,13,13.204979286358578,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
225,False,"{'a': 0.5, 'e': 0.104350484754765}",25,0,6.948985730574858,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
226,False,"{'a': 0.5, 'e': 0.1033121800831002}",20,8,9.243480768214518,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
227,False,"{'a': 0.5, 'e': 0.10228420671553744}",20,12,14.479205043465804,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
228,False,"{'a': 0.5, 'e': 0.1012664618538834}",20,8,-9.633755221817411,"{0: 8, 1: 4, 2: 0, 3: 0, 4: 0}",1
229,False,"{'a': 0.5, 'e': 0.1002588437228037}",20,3,28.469150696522153,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
230,False,"{'a': 0.5, 'e': 0.09926125155964566}",20,8,-0.324938912351072,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
231,False,"{'a': 0.5, 'e': 0.09827358560436154}",25,0,2.7412869845872816,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
232,False,"{'a': 0.5, 'e': 0.09729574708953276}",30,16,14.653354137231378,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
233,False,"{'a': 0.5, 'e': 0.09632763823049303}",20,0,28.36856773507279,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
234,False,"{'a': 0.5, 'e': 0.09536916221554961}",20,1,20.194024985592332,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
235,False,"{'a': 0.5, 'e': 0.09442022319630235}",20,8,12.693291495532334,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
236,False,"{'a': 0.5, 'e': 0.09348072627805847}",30,17,23.126626698033327,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
237,False,"{'a': 0.5, 'e': 0.09255057751034329}",20,14,10.884482364980908,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
238,False,"{'a': 0.5, 'e': 0.09162968387750484}",30,17,13.069894172074145,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
239,False,"{'a': 0.5, 'e': 0.09071795328941251}",25,12,22.758658586645918,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
240,False,"{'a': 0.5, 'e': 0.08981529457224763}",20,4,-10.217854337088864,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
241,False,"{'a': 0.5, 'e': 0.08892161745938634}",25,11,2.8359167598195656,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
242,False,"{'a': 0.5, 'e': 0.08803683258237255}",20,0,16.061147299409736,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
243,False,"{'a': 0.5, 'e': 0.0871608514619813}",20,10,5.237551798803524,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
244,False,"{'a': 0.5, 'e': 0.0862935864993705}",25,2,20.884355693921602,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
245,False,"{'a': 0.5, 'e': 0.08543495096732123}",20,7,23.02800517705318,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
246,False,"{'a': 0.5, 'e': 0.08458485900156469}",30,17,27.54138936038091,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
247,False,"{'a': 0.5, 'e': 0.08374322559219596}",20,8,17.086683692521415,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
248,False,"{'a': 0.5, 'e': 0.08290996657517266}",20,0,-8.734845885075739,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
249,False,"{'a': 0.5, 'e': 0.0820849986238988}",25,5,34.803589815147234,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
250,False,"{'a': 0.5, 'e': 0.08126823924089167}",20,5,19.25716890496782,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
251,False,"{'a': 0.5, 'e': 0.08045960674953244}",30,19,23.15952435512033,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
252,False,"{'a': 0.5, 'e': 0.07965902028589801}",35,0,6.421755590652891,"{0: 32, 1: 2, 2: 0, 3: 0, 4: 1}",1
253,False,"{'a': 0.5, 'e': 0.07886639979067495}",25,5,27.766029648624006,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
254,False,"{'a': 0.5, 'e': 0.07808166600115313}",20,6,-15.727532910878898,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
255,False,"{'a': 0.5, 'e': 0.07730474044329974}",25,12,28.25269047230893,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
256,False,"{'a': 0.5, 'e': 0.07653554542391151}",20,4,29.558768219771707,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
257,False,"{'a': 0.5, 'e': 0.07577400402284548}",30,0,29.742686138355886,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
258,False,"{'a': 0.5, 'e': 0.07502004008532698}",20,9,19.924388003482587,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
259,False,"{'a': 0.5, 'e': 0.07427357821433388}",25,0,5.104812515580832,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
260,False,"{'a': 0.5, 'e': 0.0735345437630571}",20,13,16.207343162902152,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
261,False,"{'a': 0.5, 'e': 0.07280286282743559}",25,14,18.624694409692673,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
262,False,"{'a': 0.5, 'e': 0.0720784622387661}",20,12,0.5137572902387313,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
263,False,"{'a': 0.5, 'e': 0.07136126955638605}",30,18,-22.123521368137563,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
264,False,"{'a': 0.5, 'e': 0.0706512130604296}",35,20,5.655773806625733,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
265,False,"{'a': 0.5, 'e': 0.06994822174465536}",20,6,4.543318736873173,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
266,False,"{'a': 0.5, 'e': 0.069252225309346}",25,11,22.844953667286134,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.5, 'e': 0.06856315415427791}",20,5,16.55886990571603,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.5, 'e': 0.06788093937176144}",25,12,20.449917531918754,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
269,False,"{'a': 0.5, 'e': 0.06720551273974976}",20,0,9.790511035839478,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
270,False,"{'a': 0.5, 'e': 0.06653680671501686}",30,2,16.567729916162435,"{0: 26, 1: 1, 2: 0, 3: 1, 4: 0}",1
271,False,"{'a': 0.5, 'e': 0.06587475442640295}",20,8,-46.935802014420865,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 1}",1
272,False,"{'a': 0.5, 'e': 0.06521928966812753}",20,10,15.531601502788307,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.5, 'e': 0.06457034689316847}",20,0,11.752395333943973,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
274,False,"{'a': 0.5, 'e': 0.06392786120670757}",25,3,29.655296307878345,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
275,False,"{'a': 0.5, 'e': 0.0632917683596407}",25,1,30.363340906850105,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
276,False,"{'a': 0.5, 'e': 0.06266200474215315}",20,6,24.28079793674718,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
277,False,"{'a': 0.5, 'e': 0.06203850737735829}",20,11,16.892081874205143,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
278,False,"{'a': 0.5, 'e': 0.06142121391500013}",20,7,16.349623764002043,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
279,False,"{'a': 0.5, 'e': 0.06081006262521795}",20,13,12.833005066704569,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
280,False,"{'a': 0.5, 'e': 0.06020499239237354}",25,19,9.662131151890073,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
281,False,"{'a': 0.5, 'e': 0.05960594270893937}",20,12,10.882899565796098,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
282,False,"{'a': 0.5, 'e': 0.05901285366944784}",25,10,26.54935395080847,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
283,False,"{'a': 0.5, 'e': 0.05842566596450083}",25,8,28.57385845291292,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.5, 'e': 0.057844320874838456}",20,13,14.632541394727486,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.5, 'e': 0.05726876026546736}",30,10,7.520525720210781,"{0: 16, 1: 4, 2: 0, 3: 0, 4: 0}",1
286,False,"{'a': 0.5, 'e': 0.0566989265798469}",25,10,18.095452174238652,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.5, 'e': 0.056134762834133725}",25,11,21.09325584950043,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.5, 'e': 0.05557621261148306}",30,23,13.802248621189559,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.5, 'e': 0.05502322005640723}",25,0,37.810664428991835,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
290,False,"{'a': 0.5, 'e': 0.05447572986918986}",25,0,17.43637861573958,"{0: 22, 1: 3, 2: 0, 3: 0, 4: 0}",0
291,False,"{'a': 0.5, 'e': 0.05393368730035602}",20,5,11.432512893642796,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.5, 'e': 0.053397038145197084}",30,17,9.124361434905502,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
293,False,"{'a': 0.5, 'e': 0.05286572873835037}",25,8,26.847636792084195,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.5, 'e': 0.05233970594843238}",20,2,12.05128508090245,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
295,False,"{'a': 0.5, 'e': 0.05181891717272583}",25,15,18.294809870434353,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.5, 'e': 0.05130331033191911}",20,6,23.040657966753656,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
297,False,"{'a': 0.5, 'e': 0.0507928338648985}",20,13,5.323305155564567,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.5, 'e': 0.050287436723591865}",20,3,17.77642141006117,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
299,False,"{'a': 0.5, 'e': 0.049787068367863944}",20,12,14.178989638590595,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.5, 'e': 0.04929167876046215}",30,7,31.45948243688593,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
301,False,"{'a': 0.5, 'e': 0.04880121836201296}",30,15,20.065277332535413,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
302,False,"{'a': 0.5, 'e': 0.04831563812606777}",25,5,-2.393485342757465,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
303,False,"{'a': 0.5, 'e': 0.04783488949419837}",20,11,17.429175409773936,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
304,False,"{'a': 0.5, 'e': 0.04735892439114091}",25,12,23.12560523347526,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
305,False,"{'a': 0.5, 'e': 0.046887695219988486}",25,13,19.840499834514006,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
306,False,"{'a': 0.5, 'e': 0.04642115485743125}",30,15,24.160290389685642,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
307,False,"{'a': 0.5, 'e': 0.045959256649044204}",20,4,25.46802012907185,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
308,False,"{'a': 0.5, 'e': 0.04550195440462157}",20,11,4.311959063143315,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
309,False,"{'a': 0.5, 'e': 0.0450492023935578}",20,8,-32.607171611119924,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
310,False,"{'a': 0.5, 'e': 0.044600955340274535}",35,17,26.01918914858644,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
311,False,"{'a': 0.5, 'e': 0.04415716841969286}",20,1,-0.07105722852395924,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 0}",1
312,False,"{'a': 0.5, 'e': 0.04371779725275094}",35,22,23.282021560138652,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
313,False,"{'a': 0.5, 'e': 0.043282797901965896}",25,4,34.293425501784284,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
314,False,"{'a': 0.5, 'e': 0.04285212686704019}",25,8,26.35950640576427,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
315,False,"{'a': 0.5, 'e': 0.042425741080511385}",30,22,15.36730905802095,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
316,False,"{'a': 0.5, 'e': 0.04200359790344555}",25,0,23.228691428104725,"{0: 22, 1: 3, 2: 0, 3: 0, 4: 0}",0
317,False,"{'a': 0.5, 'e': 0.04158565512117316}",20,0,9.3364378211498,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
318,False,"{'a': 0.5, 'e': 0.04117187093906774}",20,0,31.76764001807971,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
319,False,"{'a': 0.5, 'e': 0.04076220397836621}",20,7,22.719016442666152,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
320,False,"{'a': 0.5, 'e': 0.04035661327203115}",20,0,35.60679781319078,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
321,False,"{'a': 0.5, 'e': 0.039955058260653896}",25,5,36.65559839171691,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
322,False,"{'a': 0.5, 'e': 0.039557498788398725}",25,8,30.94191293605367,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
323,False,"{'a': 0.5, 'e': 0.039163895098987066}",20,8,24.22181813104561,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
324,False,"{'a': 0.5, 'e': 0.03877420783172201}",25,12,25.744246249277005,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
325,False,"{'a': 0.5, 'e': 0.038388398017552054}",20,8,17.425179606951815,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
326,False,"{'a': 0.5, 'e': 0.038006427075174314}",25,12,14.246076606930007,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
327,False,"{'a': 0.5, 'e': 0.0376282568071762}",20,8,22.29239378011156,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
328,False,"{'a': 0.5, 'e': 0.03725384939621581}",25,15,18.033550447066798,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
329,False,"{'a': 0.5, 'e': 0.036883167401239994}",20,0,16.558215003899726,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
330,False,"{'a': 0.5, 'e': 0.0365161737537404}",20,0,21.939094418665906,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
331,False,"{'a': 0.5, 'e': 0.03615283175404641}",20,1,24.943206666272143,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
332,False,"{'a': 0.5, 'e': 0.0357931050676553}",30,15,26.445463043745132,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
333,False,"{'a': 0.5, 'e': 0.03543695772159864}",20,5,19.08817706358824,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
334,False,"{'a': 0.5, 'e': 0.035084354100845025}",30,16,28.88334976247354,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
335,False,"{'a': 0.5, 'e': 0.03473525894473856}",30,12,16.074511779533886,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
336,False,"{'a': 0.5, 'e': 0.03438963734347271}",20,14,10.718975307307177,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
337,False,"{'a': 0.5, 'e': 0.034047454734599344}",20,0,28.6753306155596,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
338,False,"{'a': 0.5, 'e': 0.033708676899572396}",25,7,33.0686026473253,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
339,False,"{'a': 0.5, 'e': 0.03337326996032608}",25,1,29.052809123796926,"{0: 22, 1: 2, 2: 0, 3: 0, 4: 0}",1
340,False,"{'a': 0.5, 'e': 0.03304120037588693}",30,18,23.031140522256823,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
341,False,"{'a': 0.5, 'e': 0.03271243493901982}",25,18,14.164548014438072,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
342,False,"{'a': 0.5, 'e': 0.03238694077290704}",25,19,5.657069842638835,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.5, 'e': 0.03206468532786077}",20,6,14.351904551333424,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
344,False,"{'a': 0.5, 'e': 0.03174563637806794}",25,5,16.733398685050627,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",1
345,False,"{'a': 0.5, 'e': 0.03142976201836771}",20,9,22.301325114873496,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
346,False,"{'a': 0.5, 'e': 0.03111703066106086}",25,5,20.878686692004752,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
347,False,"{'a': 0.5, 'e': 0.030807411032751076}",30,13,27.483691168495643,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
348,False,"{'a': 0.5, 'e': 0.030500872171217483}",25,13,11.337306120726677,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
349,False,"{'a': 0.5, 'e': 0.0301973834223185}",30,20,6.093812693852197,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
350,False,"{'a': 0.5, 'e': 0.029896914436926308}",30,4,30.222306515260996,"{0: 25, 1: 1, 2: 0, 3: 0, 4: 0}",1
351,False,"{'a': 0.5, 'e': 0.029599435167892}",20,12,14.608194309873944,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
352,False,"{'a': 0.5, 'e': 0.029304915867040746}",20,3,22.612524733712657,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
353,False,"{'a': 0.5, 'e': 0.029013327082197053}",20,8,18.69478901822732,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
354,False,"{'a': 0.5, 'e': 0.028724639654239423}",25,0,38.985416705891744,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
355,False,"{'a': 0.5, 'e': 0.028438824714184505}",25,0,11.92385214386156,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
356,False,"{'a': 0.5, 'e': 0.028155853680300096}",20,8,15.43164434241569,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
357,False,"{'a': 0.5, 'e': 0.027875698255247015}",20,16,5.155127429442998,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
358,False,"{'a': 0.5, 'e': 0.027598330423249287}",25,12,16.209851142013893,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
359,False,"{'a': 0.5, 'e': 0.02732372244729256}",20,11,16.984300349959497,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
360,False,"{'a': 0.5, 'e': 0.027051846866350416}",30,20,2.838171696200833,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
361,False,"{'a': 0.5, 'e': 0.026782676492638175}",20,6,26.022092574510182,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
362,False,"{'a': 0.5, 'e': 0.02651618440889418}",25,11,4.499770909984617,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
363,False,"{'a': 0.5, 'e': 0.02625234396568796}",25,14,22.402997153124282,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.5, 'e': 0.025991128778755347}",25,0,37.95376523811442,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
365,False,"{'a': 0.5, 'e': 0.02573251272635994}",25,6,29.863181158601463,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
366,False,"{'a': 0.5, 'e': 0.025476469946681016}",20,4,-12.907173079248102,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
367,False,"{'a': 0.5, 'e': 0.025222974835227212}",30,16,28.412285091122982,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
